7.010513894,41759.77851,180.8836252,582.2811117,160.7215676,58.24101908,4.983199122,400.2398317,1178.358658,1201.240316,154.8676453
6.876690458,41799.42949,184.2833681,582.5095306,166.3153261,60.58995457,5.023519544,401.1848314,1180.73973,1200.808668,149.4678359
7.075205598,42163.14861,177.3301086,572.0714536,175.8271634,60.74418699,5.041534355,398.1985833,1180.26512,1199.512678,163.2346924
7.005309002,40906.7963,177.7446997,575.1653934,146.4143221,58.90176826,4.957683799,400.5432456,1178.224398,1201.271477,474.8386396
7.016817635,41952.78914,183.6727052,577.2653619,169.1195564,59.73141928,5.050285902,400.3753734,1180.100598,1203.208591,222.8887767
6.738711477,41319.3002,173.2384096,573.0280299,162.2094333,58.10607621,5.032854212,399.8448124,1180.148519,1202.253498,188.7488596
7.300988325,42243.73241,179.4016081,575.0075545,155.0120273,60.86131571,4.919798423,400.3377534,1179.904404,1201.233075,291.3438353
6.341785555,42052.4984,186.0691405,578.3290771,161.0219042,59.03928422,5.084306397,400.1274058,1180.184436,1200.873538,214.3667992
6.82767938,41991.69944,180.1735696,575.4656155,166.8027367,59.60206377,4.907141495,399.0128294,1181.340352,1199.979028,202.781239
7.281697882,40994.094,180.6700484,573.1246823,168.1630541,60.09976248,5.003617696,399.4995902,1178.993917,1199.631959,161.0265021
7.115056864,42475.28945,178.8048786,568.8817407,141.5420711,60.25026524,4.732972254,402.5379923,1181.006617,1198.787634,161.3573147
6.870106114,41949.34699,177.7025495,560.4994955,161.5559487,58.67906052,5.022739745,398.7996003,1179.666245,1199.885051,213.7809452
7.310265758,42343.47899,181.5105028,564.962481,157.4748853,60.23518853,5.137145838,402.5590793,1179.177824,1200.629384,162.1257219
7.105510906,41023.22608,182.4110956,577.1867395,163.8003558,61.2578435,4.968128673,400.1582589,1181.673092,1202.159267,615.2450629
6.905722251,42087.28564,175.114687,582.2148181,160.8232576,59.23361615,5.104255541,400.3596122,1179.154366,1199.149937,263.2000047
6.18768051,41403.00947,170.471449,572.4024491,157.5636504,59.6025689,4.959719681,401.5171366,1181.857339,1201.032319,187.4122915
7.29962885,40938.62204,181.677038,592.8674838,151.1308169,61.35766634,4.900348481,400.8077007,1183.672041,1200.736678,223.4363722
7.245800635,42411.31443,183.0426257,588.8495344,175.7526993,58.17475062,5.002437957,400.7282223,1179.372264,1200.499823,157.8650362
6.789182094,39919.46369,171.1967596,573.2725359,147.5779946,61.37402101,4.943355848,399.8266163,1179.323555,1199.686549,285.2046658
7.017006678,41710.28593,176.2521929,573.1348242,146.7721589,61.09862239,4.988991356,399.7092378,1177.734118,1198.585098,165.8902898
7.030043836,43230.15535,187.2432638,564.8037432,165.5725831,59.92571332,4.955711956,398.5340766,1181.557627,1200.919056,232.2909007
6.587054775,41551.28127,171.9224588,580.1692674,158.2110155,57.80307318,4.974781272,398.9947866,1180.714687,1197.565792,221.9631184
6.412485942,42147.95995,179.139438,564.5832399,163.6923129,59.92274423,5.028385833,399.0371049,1180.393314,1201.751745,162.105805
7.237636501,41630.51826,181.7235011,584.9284335,164.8585954,59.33441836,4.953326893,400.7629036,1178.93342,1198.48606,178.2201214
6.944318949,42458.91049,175.8481671,584.284526,142.8841155,59.12921066,5.307256782,401.9307801,1179.901708,1202.730947,225.8912411
6.857615473,40755.7786,192.1992975,578.3887965,164.6845035,59.6356497,5.096233032,402.2382439,1180.191398,1200.774807,227.0882545
7.348438566,43257.35907,182.0513952,584.7437718,168.6266195,60.05737608,5.030920488,401.2156546,1177.574696,1199.687325,217.9581925
6.854249392,42418.48488,187.5845329,575.3571528,152.060535,61.66189312,5.102817989,399.0474191,1180.331835,1198.711439,263.2908631
6.950879867,42632.76402,176.9465998,570.6051164,148.0871018,57.64472297,5.020702892,399.4246274,1182.012338,1201.576604,230.0571029
7.019229341,42447.73494,180.7197635,593.3110757,153.9212903,61.41222248,4.941916682,399.8059003,1178.06661,1199.831707,174.6725935
6.811777447,42348.36018,178.2424499,570.4416959,159.999096,58.52314023,5.120468181,399.259585,1179.940478,1200.894741,170.4986994
7.083819227,41995.67282,181.1869359,569.1659795,137.2018676,61.15520614,4.913206667,398.2578192,1179.710889,1200.200272,540.0608378
6.983353541,42397.26998,178.9771179,572.1449504,158.4877711,60.06758402,5.041891604,399.9255034,1181.582079,1201.782439,158.687735
6.729786031,42596.66305,178.1675844,575.3319414,164.7183517,57.25414799,4.981368276,399.392478,1180.760381,1200.121221,182.1790493
7.560572692,42158.40975,178.1784342,577.2286636,147.9805895,58.5863986,5.037444226,401.1994139,1181.809776,1197.773362,606.0105691
7.392891694,42474.14399,184.1063961,581.8583556,166.4775971,61.79664663,5.008889883,400.5062644,1181.575105,1198.620037,235.8011016
7.117808231,42972.9788,175.2745975,580.8164601,165.1696253,61.67097727,4.970637052,397.4007162,1180.497952,1200.823441,144.970075
6.876297214,41820.03917,183.1575658,571.4079972,153.2451959,61.19778154,4.957143591,402.0600199,1179.781609,1200.4207,175.7062825
6.902854448,42037.232,170.289682,588.302334,166.8859251,61.04088664,5.07120865,399.5873897,1180.562004,1199.328281,179.8543286
7.255115544,40158.71842,180.8187024,579.4297476,176.3473288,59.03625767,5.050932225,399.8643552,1179.513458,1199.357304,196.7444903
